label,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,first_donated,season,package,n_seats,location,section,price_level,subscription_tier,multiple_subs,ID
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2013,Full,2.0,berkeley sunday,,1.0,2.0,0,001i000000LhyZY
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2010,Full,2.0,berkeley sunday,Orchestra,1.0,2.0,0,001i000000LhyZY
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2009,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyZY
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2008,Full,1.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyZY
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2007,Full,1.0,berkeley saturday,Premium Orchestra,1.0,1.0,0,001i000000LhyZY
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2011,Full,2.0,berkeley sunday,Orchestra,1.0,2.0,0,001i000000LhyZY
1.0,oakland,,0.0,725.0,4,2008-05-07 00:00:00,2012,Full,2.0,berkeley sunday,Orchestra,1.0,2.0,0,001i000000LhyZY
0.0,crockett,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPM9
0.0,new york,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQaM
0.0,emeryville,,0.0,0.0,0,,999,,,,,,,0,001i000000NuODj
0.0,chicago,,0.0,100.0,1,2002-10-26 00:00:00,999,,,,,,,0,001i000000NuPhX
0.0,glendale,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQtM
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRiW
0.0,menlo park,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOhM
0.0,fremont,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNjL
0.0,san francisco,,0.0,20.0,2,1985-07-04 00:00:00,999,,,,,,,0,001i000000NuNnU
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQAj
0.0,san francisco,,0.0,0.0,0,,2013,Trio A,2.0,san francisco,,1.0,1.0,0,001i000000Lhydi
0.0,san bruno,,0.0,267.0,3,2000-09-07 00:00:00,2001,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000NuP7l
0.0,san bruno,,0.0,267.0,3,2000-09-07 00:00:00,2000,Trio,2.0,san francisco,Balcony,4.0,1.0,0,001i000000NuP7l
0.0,san francisco,,0.0,0.0,0,,1993,Quartet,1.0,san francisco,Dress Circle,3.0,0.5,0,001i000000NuOJw
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQNa
0.0,castro valley,,0.0,0.0,0,,999,,,,,,,0,001i000000em0uu
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQlT
0.0,walnut creek,,0.0,155.0,3,1998-07-09 00:00:00,1999,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuP2I
0.0,walnut creek,,0.0,155.0,3,1998-07-09 00:00:00,2000,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuP2I
0.0,walnut creek,,0.0,155.0,3,1998-07-09 00:00:00,1998,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000NuP2I
0.0,santa ana,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNeX
0.0,el cerrito,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ0g
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS3T
0.0,berkeley,,0.0,0.0,0,,1996,Quartet,1.0,berkeley sunday,Balcony Front,3.0,0.5,0,001i000000NuOZB
0.0,berkeley,,0.0,0.0,0,,1995,Quartet,1.0,berkeley sunday,Balcony Front,3.0,0.5,0,001i000000NuOZB
0.0,belvedere,,0.0,0.0,0,,1994,Full,1.0,santa rosa,Balcony,4.0,1.0,0,001i000000NuONy
0.0,berkeley,,0.0,134.0,2,1998-03-30 00:00:00,1999,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOmh
0.0,berkeley,,0.0,134.0,2,1998-03-30 00:00:00,1997,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOmh
0.0,berkeley,,0.0,134.0,2,1998-03-30 00:00:00,1998,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOmh
0.0,berkeley,,0.0,134.0,2,1998-03-30 00:00:00,1996,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOmh
0.0,anchorage,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ7E
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS88
0.0,mclean,,0.0,10.0,1,1987-07-04 00:00:00,999,,,,,,,0,001i000000NuNwU
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQFB
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQgv
0.0,piedmont,,0.0,0.0,0,,1994,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuOaN
0.0,moss beach,,0.0,40.0,1,2001-09-29 00:00:00,999,,,,,,,0,001i000000NuPIH
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ68
0.0,walnut creek,,0.0,100.0,1,2011-02-07 00:00:00,999,,,,,,,0,001i000000NuR5H
0.0,san mateo,,0.0,35.0,1,1988-07-04 00:00:00,999,,,,,,,0,001i000000NuNvg
0.0,unknown,,0.0,6500.0,2,2010-06-28 00:00:00,999,,,,,,,0,001i000000NuSq2
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuR0t
0.0,pleasanton,,0.0,0.0,0,,1993,Quartet,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuOER
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2013,Full,2.0,berkeley saturday,,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2008,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,1999,Quartet,2.0,berkeley saturday,Balcony Rear,4.0,1.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,1995,Quartet,2.0,berkeley saturday,Balcony Rear,4.0,1.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2010,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2011,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2001,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2005,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,1996,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,1998,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2009,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2003,Trio,1.0,berkeley saturday,,,0.5,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2006,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,1997,Quartet,2.0,berkeley saturday,Balcony Rear,4.0,1.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2002,Quartet,1.0,berkeley saturday,,,0.5,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2007,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2004,Trio,1.0,berkeley saturday,,,0.5,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2000,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
1.0,el cerrito,,0.0,283.0,10,1997-01-13 00:00:00,2012,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000LhyPp
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ5u
0.0,mill valley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPzu
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1994,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1993,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1997,Full,4.0,berkeley sunday,Balcony Front,3.0,4.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1998,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2000,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2005,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2002,Full,1.0,berkeley sunday,,,1.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2003,Full,1.0,berkeley sunday,,,1.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2006,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2001,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1999,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1995,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,2004,Full,1.0,berkeley sunday,,,1.0,0,001i000000NuO5o
0.0,el sobrante,,0.0,1617.0,13,1995-04-21 00:00:00,1996,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000NuO5o
0.0,healdsburg,,0.0,1480.0,9,1985-07-04 00:00:00,1993,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuNpJ
0.0,healdsburg,,0.0,1480.0,9,1985-07-04 00:00:00,1994,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuNpJ
0.0,el sobrante,,0.0,0.0,0,,2001,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000NuOhj
0.0,el sobrante,,0.0,0.0,0,,1997,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuOhj
0.0,el sobrante,,0.0,0.0,0,,2008,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000NuOhj
0.0,el sobrante,,0.0,0.0,0,,1995,Full,3.0,berkeley sunday,Orchestra,2.0,3.0,0,001i000000NuOhj
0.0,el sobrante,,0.0,0.0,0,,2003,Full,1.0,berkeley saturday,,,1.0,0,001i000000NuOhj
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000oks14
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2007,Full,2.0,berkeley sunday,Premium Orchestra,1.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1997,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1994,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1996,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1993,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1999,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1998,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2012,Full,2.0,berkeley sunday,Orchestra,0.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2005,Full,2.0,berkeley sunday,Orchestra Front,1.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2013,Full,2.0,berkeley sunday,,0.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2006,Full,2.0,berkeley sunday,Premium Orchestra,1.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2002,Full,1.0,berkeley sunday,,,1.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2003,Full,1.0,berkeley sunday,,,1.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2010,Full,2.0,berkeley sunday,Orchestra,0.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2008,Full,2.0,berkeley sunday,Premium Orchestra,1.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2004,Full,1.0,berkeley sunday,,,1.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2001,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2000,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2009,Full,2.0,berkeley sunday,Premium Orchestra,1.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,2011,Full,2.0,berkeley sunday,Orchestra,0.0,2.0,0,001i000000Lhycg
1.0,oakland,,150.0,4516.0,25,1988-07-04 00:00:00,1995,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000Lhycg
0.0,palo alto,,0.0,300.0,1,2006-12-01 00:00:00,999,,,,,,,0,001i000000NuQMo
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQfv
0.0,san rafael,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPPG
0.0,kensington,,0.0,1080.0,7,1987-07-04 00:00:00,2000,Trio,1.0,berkeley saturday,Orchestra,2.0,0.5,0,001i000000NuO0m
0.0,kensington,,0.0,1080.0,7,1987-07-04 00:00:00,1993,Full,1.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000NuO0m
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQcD
0.0,menlo park,,60.0,256.0,5,2012-01-20 00:00:00,2012,Trio B,2.0,peninsula,Orchestra,4.0,1.0,0,001i000000LhyVO
0.0,menlo park,,60.0,256.0,5,2012-01-20 00:00:00,2013,Trio B,2.0,peninsula,,4.0,1.0,0,001i000000LhyVO
0.0,menlo park,,60.0,256.0,5,2012-01-20 00:00:00,2011,Quartet,2.0,peninsula,Orchestra,4.0,1.0,0,001i000000LhyVO
0.0,thousand oaks,,0.0,250.0,1,2006-12-04 00:00:00,999,,,,,,,0,001i000000NuNuN
0.0,santa rosa,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPwH
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRpU
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPmS
0.0,bakersfield,,0.0,50.0,1,2001-11-09 00:00:00,999,,,,,,,0,001i000000NuPXS
0.0,san anselmo,,0.0,100.0,1,1994-12-14 00:00:00,1995,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuNjK
0.0,san anselmo,,0.0,100.0,1,1994-12-14 00:00:00,1994,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuNjK
0.0,unknown,,0.0,25.0,1,1988-07-04 00:00:00,999,,,,,,,0,001i000000NuNpf
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRiv
0.0,novato,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQcB
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOcx
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRqG
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOrh
0.0,san francisco,Education Participant,0.0,0.0,0,,999,,,,,,,0,001i000000MJzTt
0.0,san rafael,,0.0,35.0,1,1999-02-02 00:00:00,999,,,,,,,0,001i000000NuOl4
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQUW
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000Li93w
1.0,oakland,,0.0,0.0,0,,2001,Quartet CC,2.0,contra costa,Balcony,4.0,1.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2008,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,1998,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2012,Full,2.0,san francisco,Orchestra,3.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2009,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2002,Quartet CC,1.0,contra costa,,,0.5,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2007,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2011,Full,2.0,san francisco,Orchestra,3.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2003,Full,1.0,san francisco,,,1.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,1996,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2005,Full,2.0,san francisco,Orchestra Rear,2.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2000,Quartet CC,2.0,contra costa,Balcony,4.0,1.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2006,Full,2.0,san francisco,Orchestra,2.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,1997,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2004,Full,1.0,san francisco,,,1.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2013,Full,2.0,san francisco,,3.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,2010,Full,2.0,san francisco,Orchestra,3.0,2.0,0,001i000000LhyQT
1.0,oakland,,0.0,0.0,0,,1999,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000LhyQT
0.0,lafayette,,0.0,0.0,0,,2001,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPDo
0.0,lafayette,,0.0,0.0,0,,2000,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPDo
0.0,marina del rey,,0.0,475.0,2,1995-05-30 00:00:00,1995,Full,2.0,los angeles,Orchestra,2.0,2.0,0,001i000000NuOgx
0.0,los altos,,0.0,0.0,0,,1994,Full,1.0,peninsula,Orchestra,2.0,1.0,0,001i000000NuOUa
0.0,los altos,,0.0,0.0,0,,2005,Trio,1.0,peninsula,Orchestra Front,1.0,0.5,0,001i000000NuOUa
0.0,burlingame,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ92
0.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOuG
0.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQzl
0.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRaA
0.0,moraga,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPYi
0.0,brisbane,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPph
0.0,san francisco,,0.0,200.0,1,2000-10-31 00:00:00,2000,Full,2.0,san francisco,Box,1.0,2.0,0,001i000000NuOwd
0.0,san francisco,,0.0,200.0,1,2000-10-31 00:00:00,1999,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000NuOwd
0.0,woodside,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQtk
0.0,el cerrito,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ2h
0.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPrh
0.0,orinda,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRNH
0.0,mission viejo,,0.0,0.0,0,,999,,,,,,,0,001i000000NuR1w
1.0,berkeley,,150.0,800.0,7,2008-07-03 00:00:00,2013,Trio A,2.0,berkeley saturday,,0.0,1.0,0,001i000000NuRVC
1.0,berkeley,,150.0,800.0,7,2008-07-03 00:00:00,2008,Quartet,2.0,berkeley saturday,Premium Orchestra,1.0,1.0,0,001i000000NuRVC
1.0,berkeley,,150.0,800.0,7,2008-07-03 00:00:00,2009,Quartet,2.0,berkeley saturday,Premium Orchestra,1.0,1.0,0,001i000000NuRVC
1.0,berkeley,,150.0,800.0,7,2008-07-03 00:00:00,2012,Trio A,2.0,berkeley saturday,Balcony Front,2.0,1.0,0,001i000000NuRVC
0.0,oakland,,0.0,10.0,1,1985-07-04 00:00:00,999,,,,,,,0,001i000000NuO82
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPDG
0.0,unknown,,0.0,40.0,2,1987-07-04 00:00:00,999,,,,,,,0,001i000000NuNsq
0.0,palo alto,,0.0,75.0,3,1999-03-23 00:00:00,1998,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOo9
0.0,palo alto,,0.0,75.0,3,1999-03-23 00:00:00,2000,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOo9
0.0,palo alto,,0.0,75.0,3,1999-03-23 00:00:00,2001,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOo9
0.0,palo alto,,0.0,75.0,3,1999-03-23 00:00:00,1996,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOo9
0.0,palo alto,,0.0,75.0,3,1999-03-23 00:00:00,1999,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOo9
0.0,palo alto,,0.0,75.0,3,1999-03-23 00:00:00,1997,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOo9
0.0,walnut creek,,0.0,280.0,3,2003-04-14 00:00:00,2003,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuPnj
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2006,Quartet,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2011,Quartet,2.0,peninsula,Orchestra,1.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2002,Trio,1.0,peninsula,,,0.5,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2010,Quartet B,2.0,peninsula,Orchestra,1.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2004,Trio,1.0,peninsula,,,0.5,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2012,Trio B,2.0,peninsula,Orchestra,1.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2013,Trio B,2.0,peninsula,,0.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2008,Trio,2.0,peninsula,Orchestra,2.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2009,Quartet,2.0,peninsula,Premium Orchestra,1.0,1.0,0,001i000000LhyRH
1.0,palo alto,,300.0,2130.0,17,2002-02-21 00:00:00,2003,Trio,1.0,peninsula,,,0.5,0,001i000000LhyRH
0.0,berkeley,,0.0,0.0,0,,1994,Full,2.0,berkeley saturday,Balcony Rear,4.0,2.0,0,001i000000NuORY
0.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPcT
0.0,el cajon,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOZ6
0.0,oakland,,0.0,0.0,0,,2002,Trio,1.0,berkeley sunday,,,0.5,0,001i000000NuPIu
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2004,Full,1.0,peninsula,,,1.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2010,Quartet A,2.0,peninsula,Orchestra,3.0,1.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2003,Full,1.0,peninsula,,,1.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2001,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2009,Quartet,2.0,peninsula,Balcony Front,3.0,1.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2011,Trio,2.0,peninsula,Orchestra,3.0,1.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2005,Trio,2.0,peninsula,Balcony,4.0,1.0,0,001i000000NuPSQ
0.0,los altos,,0.0,660.0,8,2002-05-10 00:00:00,2002,Full,1.0,peninsula,,,1.0,0,001i000000NuPSQ
0.0,los gatos,,0.0,0.0,0,,1997,Quartet,1.0,peninsula,Orchestra,2.0,0.5,0,001i000000NuOtG
0.0,scottsville,,0.0,1536.0,6,1989-07-04 00:00:00,1993,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuO9f
0.0,scottsville,,0.0,1536.0,6,1989-07-04 00:00:00,1997,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuO9f
0.0,scottsville,,0.0,1536.0,6,1989-07-04 00:00:00,1996,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuO9f
0.0,scottsville,,0.0,1536.0,6,1989-07-04 00:00:00,1994,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuO9f
