label,billing_zip,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,ID,first_donation_year
0.0,94109,San Francisco,,0.0,0.0,0,001i000000NuRGX,999
0.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuOyu,999
0.0,94610-2125,Oakland,,0.0,25.0,1,001i000000NuNX4,1996.0
0.0,92673-6403,San Clemente,,0.0,0.0,0,001i000000NuNbd,999
0.0,94117,San Francisco,,0.0,475.0,6,001i000000NuPVj,2001.0
0.0,92617,Irvine,,0.0,0.0,0,001i000000NuRUq,999
0.0,95304,Tracy,,0.0,0.0,0,001i000000NuPWm,999
0.0,94123,San Francisco,,0.0,0.0,0,001i000000NuQ1z,999
0.0,94705,Berkeley,,0.0,0.0,0,001i000000NuPuv,999
0.0,94587,Union City,,0.0,0.0,0,001i000000NuOLs,999
0.0,94028,Portola Valley,,0.0,0.0,0,001i000000NuRIN,999
0.0,94118,San Francisco,Education Participant,0.0,0.0,0,001i000000MJzU1,999
0.0,,,,0.0,0.0,0,001i000000NuS1D,999
0.0,94610,Oakland,,0.0,0.0,0,001i000000NuNhk,999
0.0,94705,Berkeley,,0.0,100.0,1,001i000000NuOlp,1999.0
0.0,94121,San Francisco,,0.0,0.0,0,001i000000NuNTV,999
0.0,94702,Berkeley,,0.0,0.0,0,001i000000NuOOV,999
1.0,94708,Berkeley,,2250.0,21345.0,34,001i000000LhyaO,1986.0
0.0,94705,Berkeley,,0.0,30.0,1,001i000000NuOXd,2000.0
0.0,91361,Westlake Village,,0.0,0.0,0,001i000000NuQUw,999
0.0,94618,Oakland,,0.0,972.0,7,001i000000NuP46,1998.0
0.0,GL6 9LJ,"Minchinhampton, Stroud",,0.0,0.0,0,001i000000NuNhG,999
0.0,60187,Wheaton,,0.0,200.0,1,001i000000NuOtz,1997.0
0.0,94115,San Francisco,,0.0,0.0,0,001i000000NuQa4,999
0.0,94115,San Francisco,,0.0,16550.0,33,001i000000NuOAS,1989.0
1.0,94707,Berkeley,,500.0,2925.0,19,001i000000LhyQP,1988.0
0.0,94118,San Francisco,,0.0,0.0,0,001i000000NuQUl,999
0.0,94611,Piedmont,,0.0,0.0,0,001i000000NuP7C,999
0.0,94102,San Francisco,,0.0,0.0,0,001i000000NuOL4,999
0.0,90071,Los Angeles,,0.0,100.0,1,001i000000NuPes,2002.0
0.0,94618,Oakland,,0.0,0.0,0,001i000000oks2K,999
0.0,94709,Berkeley,,0.0,0.0,0,001i000000NuOhi,999
0.0,20037,Washington,,0.0,0.0,0,001i000000NuRSk,999
0.0,94707,Berkeley,,0.0,0.0,0,001i000000NuPDB,999
0.0,94618,Oakland,,0.0,0.0,0,001i000000NuNuP,999
0.0,94525,Crockett,,0.0,0.0,0,001i000000NuPl4,999
0.0,94116,San Francisco,,0.0,0.0,0,001i000000NuOZu,999
0.0,,,,0.0,0.0,0,001i000000NuRgK,999
0.0,94703,Berkeley,,0.0,368.0,5,001i000000NuP4j,1999.0
0.0,94523,Pleasant Hill,,0.0,0.0,0,001i000000NuQtG,999
0.0,94580,San Lorenzo,,0.0,35.0,1,001i000000NuPLJ,2002.0
0.0,94123,San Francisco,,0.0,150.0,1,001i000000NuOBX,1989.0
0.0,94705,Berkeley,,0.0,140.0,4,001i000000NuORy,1994.0
0.0,94510,Benicia,,0.0,0.0,0,001i000000NuQVR,999
0.0,94305,Stanford,,0.0,0.0,0,001i000000NuPd8,999
0.0,94549,Lafayette,,0.0,0.0,0,001i000000NuPON,999
0.0,4101,Portland,,0.0,0.0,0,001i000000NuRRu,999
0.0,94596,Walnut Creek,,0.0,0.0,0,001i000000NuPhC,999
0.0,94530,El Cerrito,,0.0,0.0,0,001i000000NuOZr,999
0.0,94523,Pleasant Hill,,0.0,30.0,2,001i000000NuP2P,1999.0
0.0,94960,San Anselmo,,0.0,0.0,0,001i000000NuREW,999
0.0,92660,Newport Beach,,0.0,0.0,0,001i000000NuPTq,999
0.0,94588,Pleasanton,,0.0,50.0,1,001i000000NuP0G,1998.0
1.0,94618,Oakland,,0.0,350.0,1,001i000000mLa8A,2014.0
1.0,94610,Oakland,,0.0,29200.03,16,001i000000LhyTV,2004.0
0.0,94114,San Francisco,,0.0,376.0,4,001i000000NuQd5,2008.0
0.0,94118,San Francisco,,0.0,0.0,0,001i000000NuPMw,999
0.0,94523,Pleasant Hill,,0.0,0.0,0,001i000000NuPOR,999
1.0,94114,San Francisco,,0.0,691.0,12,001i000000Lhyb9,1990.0
0.0,94301,Palo Alto,,0.0,225.0,3,001i000000NuOrW,2004.0
0.0,94025,Menlo Park,,0.0,0.0,0,001i000000NuPCF,999
0.0,94114,San Francisco,,0.0,0.0,0,001i000000NuQBu,999
0.0,94920,Belvedere,,0.0,20.0,1,001i000000NuOGy,1990.0
0.0,94109,San Francisco,,0.0,654.0,8,001i000000NuNsn,1986.0
0.0,94563,Orinda,,0.0,0.0,0,001i000000NuPhK,999
0.0,94930,Fairfax,,0.0,0.0,0,001i000000NuRTH,999
0.0,94705,Berkeley,,0.0,0.0,0,001i000000NuRIS,999
0.0,94538,Fremont,,0.0,0.0,0,001i000000NuQVN,999
0.0,94114,San Francisco,,0.0,0.0,0,001i000000NuPgC,999
0.0,92211,Palm Desert,,0.0,0.0,0,001i000000NuPMe,999
0.0,94976,Corte Madera,,0.0,0.0,0,001i000000NuRV7,999
0.0,94707,Berkeley,,0.0,336.0,4,001i000000NuNnh,1994.0
0.0,95616,Davis,,0.0,0.0,0,001i000000NuOah,999
0.0,14113,North Java,,0.0,0.0,0,001i000000NuPvZ,999
0.0,,Belmont,Education Participant,0.0,0.0,0,001i000000MJzab,999
0.0,21209,Baltimore,,0.0,20.0,1,001i000000NuPhV,2002.0
0.0,92009,Carlsbad,,0.0,0.0,0,001i000000NuOq2,999
0.0,,,,0.0,0.0,0,001i000000NuRXo,999
0.0,94301,Palo Alto,,0.0,52.0,1,001i000000NuO97,1988.0
0.0,94306,Palo Alto,,0.0,0.0,0,001i000000NuOzC,999
0.0,94608,Emeryville,,0.0,0.0,0,001i000000NuNh2,999
0.0,94111,San Francisco,,0.0,0.0,0,001i000000NuPju,999
0.0,94549,Lafayette,,0.0,2444.0,5,001i000000NuOnV,1999.0
0.0,94707,Berkeley,,0.0,136.0,3,001i000000NuOTE,1996.0
0.0,95014,Cupertino,,0.0,0.0,0,001i000000NuPSz,999
0.0,94121,San Francisco,,0.0,200.0,1,001i000000NuOFd,1989.0
0.0,92629,Dana Point,,0.0,0.0,0,001i000000NuNaV,999
0.0,94611,Oakland,,0.0,0.0,0,001i000000NuQt4,999
0.0,94301,Palo Alto,,0.0,0.0,0,001i000000NuR7l,999
0.0,92620,Irvine,,0.0,0.0,0,001i000000NuP6O,999
0.0,94539,Fremont,,0.0,0.0,0,001i000000ZuYCg,999
0.0,94025,Portola Valley,,0.0,51.22,2,001i000000NuO3I,1987.0
0.0,94115,San Francisco,,0.0,0.0,0,001i000000NuPVg,999
0.0,94121,San Francisco,,0.0,200.0,4,001i000000NuPf2,2002.0
0.0,94115,San Francisco,,0.0,0.0,0,001i000000NuQdV,999
0.0,94105-2446,San Francisco,,0.0,0.0,0,001i000000NuNi3,999
0.0,90504,Torrance,,0.0,0.0,0,001i000000NuNdK,999
0.0,94117,San Francisco,,0.0,0.0,0,001i000000ZtAwp,999
0.0,94960,San Anselmo,,0.0,0.0,0,001i000000NuNqN,999
0.0,94526,Danville,,0.0,0.0,0,001i000000NuPeO,999
0.0,92625,Corona Del Mar,,0.0,0.0,0,001i000000NuNeI,999
0.0,94518,Concord,,0.0,1436.0,14,001i000000NuNXs,1995.0
0.0,,,,0.0,0.0,0,001i000000NuS0s,999
0.0,94102,San Francisco,,0.0,0.0,0,001i000000NuRCo,999
1.0,94305,Stanford,,300.0,6081.68,33,001i000000LhyUj,1994.0
0.0,94114,San Francisco,,0.0,0.0,0,001i000000NuPl8,999
0.0,94022,los Altos Hills,,0.0,0.0,0,001i000000NuQfM,999
0.0,94610,Oakland,,600.0,3350.0,6,001i000000NuQqX,2010.0
0.0,94901,San Rafael,,0.0,0.0,0,001i000000NuONu,999
1.0,95014,Cupertino,,200.0,4745.0,18,001i000000LhyU7,2000.0
0.0,94606,Oakland,,0.0,1100.0,7,001i000000NuRO4,1999.0
0.0,94110,San Francisco,,0.0,0.0,0,001i000000NuPuJ,999
0.0,94108,San Francisco,,0.0,0.0,0,001i000000NuR7S,999
0.0,94610,Oakland,,0.0,250.0,1,001i000000NuNyA,1991.0
0.0,94107,San Francisco,,0.0,500.0,5,001i000000NuPpw,2006.0
0.0,94121,San Francisco,,0.0,0.0,0,001i000000oks2L,999
0.0,,San Francisco,,0.0,0.0,0,001i000000NuR1M,999
0.0,94565,Pittsburg,,0.0,75.0,1,001i000000NuPWS,2002.0
0.0,94530,El Cerrito,,0.0,32.0,2,001i000000NuO7g,1986.0
0.0,94805,Richmond,,0.0,0.0,0,001i000000NuRG6,999
0.0,94510,Benicia,,0.0,0.0,0,001i000000NuQdy,999
0.0,94708,Berkeley,,0.0,0.0,0,001i000000NuRA6,999
0.0,94306,Palo Alto,,0.0,0.0,0,001i000000NuQgY,999
1.0,94708,Berkeley,,25.0,1044.0,18,001i000000Lhybh,1985.0
0.0,,Danville,Education Participant,0.0,0.0,0,001i000000MJza6,999
0.0,94526,Danville,,0.0,100.0,3,001i000000NuNxj,1994.0
1.0,94618,Oakland,,300.0,23287.54,31,001i000000LhyPd,1987.0
0.0,94549,Lafayette,,0.0,0.0,0,001i000000NuPj4,999
0.0,,Campbell,Education Participant,0.0,0.0,0,001i000000N1vVy,999
0.0,94303,Palo Alto,,0.0,0.0,0,001i000000NuRUo,999
0.0,,,,0.0,0.0,0,001i000000NuRbZ,999
0.0,94598,Walnut Creek,,0.0,175.0,5,001i000000NuNrt,1985.0
0.0,94901,San Rafael,,0.0,0.0,0,001i000000NuOQt,999
0.0,94070,San Carlos,,0.0,25.0,1,001i000000NuOdd,1998.0
0.0,94043,Mountain View,,0.0,0.0,0,001i000000NuPtw,999
0.0,90720,Los Alamitos,,0.0,0.0,0,001i000000NuNdr,999
0.0,94618,Oakland,,0.0,0.0,0,001i000000NuR9P,999
0.0,94530,El Cerrito,,0.0,0.0,0,001i000000NuNkJ,999
0.0,94596-7007,Walnut Creek,,0.0,0.0,0,001i000000NuNbn,999
0.0,94941,Mill Valley,,0.0,335.0,6,001i000000NuNrw,1994.0
0.0,94602,Oakland,,0.0,0.0,0,001i000000NuQuV,999
0.0,94577,San Leandro,,0.0,0.0,0,001i000000NuQHw,999
1.0,94123,San Francisco,,0.0,150.0,1,001i000000LhyZ9,2014.0
0.0,94117,San Francisco,,0.0,0.0,0,001i000000NuQ20,999
0.0,94025,Menlo Park,,0.0,250.0,1,001i000000NuQeP,2008.0
0.0,92626,Costa Mesa,,0.0,0.0,0,001i000000NuNci,999
0.0,94022,Los Altos,,0.0,0.0,0,001i000000NuRRg,999
0.0,94612,Berkeley,,0.0,0.0,0,001i000000NuQoQ,999
0.0,94578,San Leandro,,0.0,0.0,0,001i000000NuRQq,999
0.0,,,,0.0,0.0,0,001i000000Li94e,999
0.0,94903,San Rafael,,0.0,151.0,5,001i000000NuNph,1990.0
0.0,94038,Moss Beach,,0.0,0.0,0,001i000000NuQX0,999
0.0,94024,Los Altos,,0.0,20.0,1,001i000000NuPIy,2000.0
0.0,94124,San Francisco,,0.0,1750.0,1,001i000000NuSp5,2005.0
0.0,94114,San Francisco,,0.0,0.0,0,001i000000NuPIT,999
0.0,95128,San Jose,,0.0,0.0,0,001i000000NuOIN,999
0.0,,Berkeley,,0.0,0.0,0,001i000000NuPIx,999
0.0,94703,Berkeley,,0.0,0.0,0,001i000000NuP3Z,999
0.0,94925,Corte Madera,,0.0,0.0,0,001i000000NuPNg,999
0.0,94707,Berkeley,,0.0,0.0,0,001i000000dW8Cy,999
0.0,94005,Brisbane,,0.0,0.0,0,001i000000NuQgj,999
0.0,96150,South Lake Tahoe,,0.0,165.0,2,001i000000NuQ79,2006.0
0.0,,,,0.0,20.0,1,001i000000NuPD4,2000.0
0.0,94709,Berkeley,,0.0,0.0,0,001i000000dW7uC,999
0.0,94404,Foster City,,0.0,0.0,0,001i000000NuP7i,999
0.0,94027,Atherton,,0.0,338.0,3,001i000000NuOsm,1997.0
0.0,94117-3170,San Francisco,,0.0,0.0,0,001i000000NuNih,999
0.0,92817,Anaheim,,0.0,200.0,2,001i000000NuPEg,2001.0
0.0,94117,San Francisco,,0.0,0.0,0,001i000000NuOXX,999
0.0,94705,Berkeley,,15062.32,65778.23,18,001i000000NuOl1,1998.0
0.0,94618,Oakland,,0.0,0.0,0,001i000000NuORb,999
0.0,94708,Berkeley,,0.0,0.0,0,001i000000NuQne,999
0.0,94610,Oakland,,0.0,0.0,0,001i000000NuOBh,999
0.0,94028,Portola Valley,,0.0,927.0,12,001i000000NuOoa,1997.0
0.0,94563,Orinda,,0.0,0.0,0,001i000000NuRC6,999
0.0,94118,San Francisco,,0.0,203.0,3,001i000000NuQcl,1995.0
0.0,94066,San Bruno,,0.0,0.0,0,001i000000NuPbX,999
1.0,94707,Berkeley,,300.0,3808.0,25,001i000000Lhyay,1988.0
0.0,94115,San Francisco,,0.0,0.0,0,001i000000NuOuR,999
0.0,94904,Greenbrae,,0.0,25.0,1,001i000000NuOF0,1994.0
0.0,94611,Piedmont,,0.0,0.0,0,001i000000NuPcK,999
0.0,94703,Berkeley,,0.0,0.0,0,001i000000NuPD9,999
0.0,95060,Santa Cruz,,0.0,0.0,0,001i000000NuOrD,999
0.0,94551-7407,Livermore,,0.0,0.0,0,001i000000NuNfu,999
0.0,,Charleston,,0.0,7.0,1,001i000000NuQvW,2010.0
0.0,94901,San Rafael,,0.0,0.0,0,001i000000NuQR9,999
0.0,94010,Burlingame,,0.0,0.0,0,001i000000LhyXv,999
0.0,94606,Oakland,,0.0,0.0,0,001i000000NuR7o,999
0.0,94605,Oakland,,0.0,100.0,1,001i000000NuPao,2005.0
0.0,95070,Saratoga,,0.0,0.0,0,001i000000NuPEE,999
0.0,94103,San Francisco,,0.0,0.0,0,001i000000NuRCX,999
0.0,94707,Kensington,,0.0,0.0,0,001i000000NuOop,999
0.0,95051,Santa Clara,,0.0,0.0,0,001i000000NuQq5,999
0.0,94708,Berkeley,,0.0,0.0,0,001i000000NuNnd,999
0.0,94587,Union City,,0.0,0.0,0,001i000000NuPO3,999
0.0,94707,Berkeley,,0.0,0.0,0,001i000000NuNwg,999
1.0,94618,Oakland,,0.0,0.0,0,001i000000NuRKU,999
0.0,94114,San Francisco,,0.0,0.0,0,001i000000NuPgd,999
0.0,89519,Reno,,0.0,0.0,0,001i000000oks16,999
0.0,94107,San Francisco,,0.0,0.0,0,001i000000NuOdR,999
1.0,94027,Atherton,,950.0,14059.66,41,001i000000LhySM,1988.0
0.0,94114,San Francisco,,0.0,0.0,0,001i000000LhyRv,999
0.0,94549,Lafayette,,0.0,0.0,0,001i000000NuNwu,999
1.0,94556,Moraga,,550.0,6969.0,41,001i000000LhySH,1991.0
0.0,94114,San Francisco,,0.0,50.0,1,001i000000NuRLy,2000.0
0.0,94601,Oakland,,0.0,0.0,0,001i000000LhyY8,999
0.0,,,,0.0,20.0,1,001i000000NuNtU,1987.0
0.0,94706,Berkeley,,0.0,0.0,0,001i000000em1L5,999
0.0,94597,Walnut Creek,,0.0,0.0,0,001i000000NuPmj,999
0.0,94121,San Francisco,,0.0,25.0,1,001i000000NuObC,2004.0
0.0,,Palo Alto,,0.0,0.0,0,001i000000NuR2P,999
0.0,94563,Orinda,,0.0,0.0,0,001i000000NuQS0,999
0.0,92821-1836,Brea,,0.0,0.0,0,001i000000NuNZ1,999
0.0,94708,Berkeley,,0.0,0.0,0,001i000000NuRNr,999
0.0,90505,Torrance,,0.0,0.0,0,001i000000NuNcE,999
0.0,94801,Richmond,,0.0,0.0,0,001i000000NuQrd,999
0.0,,San Francisco,,0.0,0.0,0,001i000000NuQzD,999
0.0,94610,Oakland,,0.0,315.0,3,001i000000NuORC,2002.0
0.0,94123,San Francisco,,0.0,8000.0,8,001i000000NuPy3,2005.0
0.0,94123,San Francisco,,0.0,0.0,0,001i000000NuRSb,999
0.0,94610,Oakland,,0.0,0.0,0,001i000000NuOst,999
1.0,94706-1059,Albany,,0.0,0.0,0,001i000000NuNVW,999
0.0,94025,Menlo Park,,0.0,0.0,0,001i000000NuOZ8,999
0.0,94707,KENSINGTON,,0.0,0.0,0,001i000000em6yA,999
0.0,94707,Berkeley,,0.0,0.0,0,001i000000NuPva,999
0.0,94123,San Francisco,,0.0,0.0,0,001i000000NuQWy,999
0.0,94549,Lafayette,,0.0,2618.0,15,001i000000NuNwG,1991.0
0.0,94109,San Francisco,,0.0,0.0,0,001i000000NuRDz,999
0.0,,Sunnyvale,,0.0,0.0,0,001i000000NuR12,999
0.0,94022,Los Altos,,0.0,2769.0,15,001i000000NuO32,1988.0
0.0,94117,San Francisco,,0.0,0.0,0,001i000000NuRKT,999
0.0,96120,Markleeville,,0.0,0.0,0,001i000000NuQTl,999
0.0,94062,Woodside,,0.0,711.0,5,001i000000NuOwp,1998.0
0.0,,Oakland,,0.0,0.0,0,001i000000NuQxj,999
0.0,94301,Palo Alto,,0.0,25.0,1,001i000000NuPD0,2001.0
0.0,98102-3938,Seattle,,0.0,148.0,3,001i000000NuNVd,1994.0
0.0,94901,San Rafael,,0.0,395.0,6,001i000000NuOIv,1994.0
0.0,94303,Palo Alto,,0.0,0.0,0,001i000000NuP8W,999
0.0,95119,San Jose,,0.0,0.0,0,001i000000NuPra,999
0.0,94539,Fremont,,0.0,25.0,1,001i000000NuNZA,1988.0
0.0,94703,Berkeley,,0.0,80.0,3,001i000000NuNs3,1986.0
0.0,94304,Palo Alto,,0.0,0.0,0,001i000000NuRAA,999
0.0,14221,Williamsville,,0.0,0.0,0,001i000000NuNgA,999
0.0,94115,San Francisco,,0.0,210.0,4,001i000000NuOlf,1998.0
0.0,94501,Alameda,,0.0,5683.0,23,001i000000NuOMg,1995.0
0.0,94930,Fairfax,,300.0,800.0,3,001i000000NuNUi,2011.0
0.0,94707,Kensington,,0.0,0.0,0,001i000000NuRCt,999
0.0,94549,Lafayette,,0.0,0.0,0,001i000000NuQ4k,999
0.0,93402,Los Osos,,0.0,0.0,0,001i000000NuQ6i,999
0.0,94303,Palo Alto,,0.0,50.0,2,001i000000NuQ77,2006.0
0.0,97232,Portland,,0.0,0.0,0,001i000000NuOK5,999
0.0,94019,Half Moon Bay,Education Participant,0.0,0.0,0,001i000000MJzTG,999
0.0,94705,Berkeley,,0.0,850.0,3,001i000000NuOF5,2012.0
0.0,94903,San Rafael,,0.0,0.0,0,001i000000NuQHj,999
0.0,94040,Mountain View,,0.0,0.0,0,001i000000NuP7L,999
0.0,94506,Danville,,0.0,0.0,0,001i000000NuP4N,999
0.0,94062,Woodside,,0.0,0.0,0,001i000000NuOY7,999
0.0,94518,Concord,,0.0,213.0,1,001i000000NuPAB,1999.0
0.0,94901,San Rafael,,0.0,0.0,0,001i000000NuRE5,999
0.0,94109,San Francisco,,0.0,0.0,0,001i000000oks1a,999
0.0,94595,Walnut Creek,,0.0,0.0,0,001i000000NuQ8t,999
0.0,94705,Berkeley,,0.0,4200.0,14,001i000000NuPx0,2005.0
0.0,94583,San Ramon,,0.0,0.0,0,001i000000NuQ9c,999
0.0,94954,Petaluma,,0.0,0.0,0,001i000000NuQ32,999
0.0,94040,Mountain View,,0.0,0.0,0,001i000000NuOry,999
0.0,,Port Huron,,0.0,0.0,0,001i000000NuR2w,999
0.0,,,,0.0,0.0,0,001i000000NuRrP,999
0.0,94502,Alameda,,0.0,0.0,0,001i000000NuOoS,999
0.0,94707,berkeley,,0.0,0.0,0,001i000000NuNh1,999
0.0,94127,San Francisco,,0.0,0.0,0,001i000000NuR0M,999
0.0,94566,Pleasanton,,0.0,0.0,0,001i000000NuQ78,999
0.0,94530,El Cerrito Hills,,0.0,0.0,0,001i000000oks24,999
0.0,94040,Mtn. View,,0.0,308.0,5,001i000000NuRM4,2001.0
0.0,,San Francisco,,0.0,0.0,0,001i000000NuR1o,999
0.0,94028,Portola Valley,,0.0,16.0,1,001i000000NuO1E,1986.0
0.0,94517,Clayton,,0.0,719.0,12,001i000000NuNkh,1994.0
0.0,94062,Redwood City,,0.0,0.0,0,001i000000NuPSu,999
0.0,94131,San Francisco,,0.0,0.0,0,001i000000NuQtK,999
0.0,60464,Palos Park,,0.0,100.0,1,001i000000NuOtZ,1997.0
0.0,,,,0.0,0.0,0,001i000000NuRoQ,999
0.0,91030,South Pasadena,,0.0,0.0,0,001i000000NuNfo,999
0.0,48642,Midland,,0.0,105.0,2,001i000000NuOKk,1996.0
0.0,,Berkeley,,0.0,0.0,0,001i000000NuQzu,999
0.0,,,,0.0,0.0,0,001i000000NuRqu,999
0.0,94618,Oakland,,0.0,0.0,0,001i000000NuQnR,999
0.0,94133,San Francisco,,0.0,0.0,0,001i000000NuQiG,999
0.0,90042,Los Angeles,,0.0,0.0,0,001i000000NuPGA,999
0.0,94116,San Francisco,,0.0,250.0,1,001i000000NuR5w,2011.0
0.0,,San Francisco,,0.0,0.0,0,001i000000NuQwa,999
0.0,94901,San Rafael,,0.0,0.0,0,001i000000NuQdM,999
0.0,78746,Austin,,0.0,2150.0,8,001i000000NuQAR,2005.0
0.0,M3C3T9,North York,,0.0,0.0,0,001i000000oks4E,999
0.0,94804,Richmond,,0.0,0.0,0,001i000000NuQqJ,999
0.0,5489,Underhill,,0.0,0.0,0,001i000000NuQUb,999
0.0,94019,Half Moon Bay,,0.0,0.0,0,001i000000NuOcF,999
0.0,94108,San Francisco,,0.0,0.0,0,001i000000NuQPy,999
0.0,94618,Oakland,,0.0,45.0,2,001i000000NuO0R,1999.0
0.0,,,,0.0,0.0,0,001i000000NuS0g,999
0.0,94108,San Francisco,,0.0,0.0,0,001i000000Y2FLr,999
1.0,94530,El Cerrito,,160.0,2010.0,10,001i000000LhyTp,2004.0
0.0,94901,San Rafael,,0.0,0.0,0,001i000000NuQD1,999
0.0,94708,Berkeley,,0.0,0.0,0,001i000000NuQJi,999
0.0,94121,San Francisco,,0.0,75.0,1,001i000000NuOjn,1995.0
0.0,95014,Cupertino,,0.0,0.0,0,001i000000NuQ8y,999
1.0,94102,San Francisco,,50.0,4556.0,18,001i000000Lhyds,1989.0
0.0,94610,Oakland,,0.0,0.0,0,001i000000ZuWr4,999
0.0,94901,San Rafael,,0.0,1465.0,15,001i000000NuO0Z,1988.0
0.0,,,,0.0,0.0,0,001i000000NuRf9,999
0.0,95124,San Jose,,0.0,0.0,0,001i000000NuPxv,999
0.0,94114,San Francisco,,0.0,145.0,2,001i000000NuO4u,1988.0
0.0,92629,Dana Point,,0.0,75.0,2,001i000000NuOse,1998.0
1.0,94111,San Francisco,,0.0,0.0,0,001i000000NuRjb,999
0.0,94611,Oakland,,0.0,0.0,0,001i000000NuPRm,999
0.0,,San Francisco,,0.0,0.0,0,001i000000NuR4z,999
0.0,,,,0.0,0.0,0,001i000000NuRkt,999
0.0,19607,Reading,,0.0,10.0,1,001i000000NuPX4,2001.0
0.0,94028,Portola Valley,,0.0,0.0,0,001i000000NuQYZ,999
0.0,94595,Walnut Creek,,0.0,0.0,0,001i000000oks4f,999
0.0,30033,Decatur,,0.0,0.0,0,001i000000NuOZ5,999
0.0,,,,0.0,0.0,0,001i000000Li95D,999
0.0,92660,Newport Beach,,0.0,0.0,0,001i000000NuNeN,999
0.0,95407,Santa Rosa,,0.0,0.0,0,001i000000NuQqU,999
0.0,94702,Berkeley,,0.0,0.0,0,001i000000NuNr3,999
0.0,94705,Berkeley,,0.0,0.0,0,001i000000NuQon,999
0.0,94546,Castro Valley,,0.0,0.0,0,001i000000NuNre,999
0.0,94110,San Francisco,,0.0,0.0,0,001i000000NuO5Y,999
0.0,94930,Fairfax,,0.0,0.0,0,001i000000NuOpA,999
0.0,94597,Walnut Creek,,0.0,0.0,0,001i000000NuQ5O,999
0.0,95030,Monte Sereno,,0.0,0.0,0,001i000000NuQxJ,999
0.0,94040,Mountain View,,0.0,0.0,0,001i000000NuOXo,999
0.0,94133,San Francisco,,0.0,0.0,0,001i000000NuRQh,999
0.0,,,,0.0,0.0,0,001i000000NuRlo,999
0.0,94122,San Francisco,,0.0,0.0,0,001i000000NuQC3,999
0.0,,,,0.0,0.0,0,001i000000NuRak,999
0.0,94306,Palo Alto,,0.0,53.0,2,001i000000NuNtL,1987.0
0.0,94539,Fremont,,0.0,0.0,0,001i000000NuQWn,999
0.0,94114,San Francisco,,0.0,0.0,0,001i000000Li95P,999
0.0,94611,Oakland,,0.0,10.0,1,001i000000NuNrW,1986.0
0.0,95032,Los Gatos,,0.0,0.0,0,001i000000NuQB1,999
0.0,3054,Merrimack,,0.0,0.0,0,001i000000NuRRz,999
0.0,,,,0.0,0.0,0,001i000000NuRdb,999
0.0,48038,Clinton Twp,Vendor - Artistic,0.0,0.0,0,001i000000MJzXY,999
0.0,94563,Orinda,,0.0,3202.0,18,001i000000NuPQc,2001.0
0.0,94611,Piedmont,,0.0,940.0,4,001i000000NuO2f,1989.0
0.0,94577-1833,San Leandro,,0.0,1550.0,7,001i000000NuNhB,1988.0
0.0,94306,Palo Alto,,0.0,0.0,0,001i000000NuQ09,999
1.0,94941,Mill Valley,,0.0,508.0,14,001i000000LhyYG,1996.0
0.0,95616,Davis,,0.0,0.0,0,001i000000NuPdC,999
0.0,,,,0.0,0.0,0,001i000000NuS0l,999
0.0,95448,Healdsburg,,0.0,56102.0,16,001i000000NuOyy,2004.0
0.0,,,,0.0,0.0,0,001i000000NuSAH,999
0.0,,,,0.0,0.0,0,001i000000NuRr2,999
0.0,94530,El Cerrito,,0.0,25.0,1,001i000000NuP0H,1998.0
0.0,,,,0.0,0.0,0,001i000000Li94y,999
0.0,92661,Balboa,,0.0,18750.0,3,001i000000NuOsO,1997.0
0.0,94107,San Francisco,,0.0,250.0,1,001i000000NuR6M,2012.0
0.0,94707,Berkeley,,0.0,0.0,0,001i000000NuPft,999
0.0,95062,Santa Cruz,,0.0,0.0,0,001i000000NuRCn,999
0.0,94939,Larkspur,,0.0,0.0,0,001i000000elSRl,999
0.0,94563,Orinda,,0.0,0.0,0,001i000000NuRVs,999
0.0,94109,San Francisco,,0.0,350.0,2,001i000000NuOQO,2001.0
1.0,94702,Berkeley,,250.0,1361.65,6,001i000000LhyWe,2006.0
0.0,94556,Moraga,,0.0,0.0,0,001i000000NuQ6X,999
0.0,94523,Pleasant Hill,,0.0,450.0,3,001i000000NuP7q,1999.0
0.0,94118,San Francisco,,0.0,0.0,0,001i000000NuRCp,999
0.0,,,,0.0,0.0,0,001i000000NuRfN,999
0.0,,Mill Valley,,0.0,0.0,0,001i000000NuR3T,999
0.0,94703,Berkeley,,0.0,0.0,0,001i000000NuOab,999
0.0,94705-1008,Berkeley,,0.0,4596.0,23,001i000000NuOXG,1994.0
0.0,94618,Oakland,,0.0,0.0,0,001i000000NuQ8N,999
0.0,94563,Orinda,,0.0,0.0,0,001i000000NuPsS,999
0.0,94027,Atherton,,0.0,165.0,4,001i000000NuNmW,1986.0
0.0,94109,San Francisco,,0.0,0.0,0,001i000000NuObY,999
0.0,94619,Oakland,,0.0,0.0,0,001i000000NuPz5,999
0.0,94618,Oakland,,0.0,200.0,1,001i000000NuPKZ,2001.0
0.0,,Mountain View,Education Participant,0.0,0.0,0,001i000000MJzaV,999
0.0,94611,Oakland,,0.0,0.0,0,001i000000NuOrA,999
0.0,,,,0.0,0.0,0,001i000000NuRgy,999
0.0,94110,San Francisco,,0.0,0.0,0,001i000000NuR8X,999
0.0,06520,New Haven,Vendor - Artistic,0.0,0.0,0,001i000000heTgd,999
